📝 Logging started: resnet152_pdt_20260218_172316.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 260
>>> Pruning starts at Epoch 60, every 10 epochs.
Epoch 1/260 | Loss: 4.4464 | Val Acc: 6.42% | Peak VRAM: 3895.78 MB
 Group 47 |  546/1024 |    46.7% | Hessian: 0.012200
 Group 48 | 1067/2048 |    47.9% | Hessian: 0.031495
 Group 49 | 1067/2048 |    47.9% | Hessian: 0.031495
 Group 50 | 1067/2048 |    47.9% | Hessian: 0.031495

[Scientific Metrics] 🟢 Size: 194.86MB | 🔵 Sparsity: 12.22% | 🟡 Speedup: 1.14x
=========================================================================================


[Scientific Metrics - Epoch 180]
 🟢 Model Size: 221.98 MB -> 194.86 MB
 🔵 Sparsity: 28.39 %
 🟡 Speedup: 1.14x
💾 Checkpoint saved: resnet152_pdt_ep180_sp28.39.pth
Epoch 180/260 | Loss: 0.4846 | Val Acc: 67.11% | Peak VRAM: 15875.49 MB
Epoch 181/260 | Loss: 0.4901 | Val Acc: 67.95% | Peak VRAM: 3895.78 MB
Epoch 182/260 | Loss: 0.4769 | Val Acc: 66.61% | Peak VRAM: 3895.78 MB
Epoch 183/260 | Loss: 0.4776 | Val Acc: 68.73% | Peak VRAM: 3895.78 MB
Epoch 184/260 | Loss: 0.4730 | Val Acc: 67.25% | Peak VRAM: 3895.78 MB
Epoch 185/260 | Loss: 0.4771 | Val Acc: 66.73% | Peak VRAM: 3895.78 MB
Epoch 186/260 | Loss: 0.4702 | Val Acc: 68.43% | Peak VRAM: 3895.78 MB
Epoch 187/260 | Loss: 0.4692 | Val Acc: 67.74% | Peak VRAM: 3895.78 MB
Epoch 188/260 | Loss: 0.4632 | Val Acc: 65.46% | Peak VRAM: 3895.78 MB
Epoch 189/260 | Loss: 0.4696 | Val Acc: 68.08% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 190

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 190/260

============================== PDT Pruning Report: Epoch 190 ==============================
 [*] Pruned this step: 4288 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  206/ 256 |    19.5% | Hessian: 0.087256
 Group  2 |  206/ 256 |    19.5% | Hessian: 0.087256
 Group  3 |  206/ 256 |    19.5% | Hessian: 0.087256
 Group  4 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group  5 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group  6 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group  7 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group  8 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group  9 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group 10 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group 11 |  477/ 512 |     6.8% | Hessian: 0.040222
 Group 12 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 13 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 14 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 15 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 16 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 17 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 18 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 19 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 20 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 21 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 22 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 23 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 24 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 25 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 26 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 27 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 28 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 29 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 30 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 31 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 32 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 33 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 34 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 35 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 36 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 37 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 38 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 39 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 40 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 41 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 42 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 43 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 44 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 45 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 46 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 47 |  518/1024 |    49.4% | Hessian: 0.020057
 Group 48 |  987/2048 |    51.8% | Hessian: 0.021966
 Group 49 |  987/2048 |    51.8% | Hessian: 0.021966
 Group 50 |  987/2048 |    51.8% | Hessian: 0.021966

[Scientific Metrics] 🟢 Size: 193.17MB | 🔵 Sparsity: 12.98% | 🟡 Speedup: 1.15x
=========================================================================================


[Scientific Metrics - Epoch 190]
 🟢 Model Size: 221.98 MB -> 193.17 MB
 🔵 Sparsity: 30.06 %
 🟡 Speedup: 1.15x
💾 Checkpoint saved: resnet152_pdt_ep190_sp30.06.pth
Epoch 190/260 | Loss: 0.4856 | Val Acc: 66.00% | Peak VRAM: 15875.49 MB
Epoch 191/260 | Loss: 0.4791 | Val Acc: 68.79% | Peak VRAM: 3895.78 MB
Epoch 192/260 | Loss: 0.4763 | Val Acc: 64.60% | Peak VRAM: 3895.78 MB
Epoch 193/260 | Loss: 0.4835 | Val Acc: 66.95% | Peak VRAM: 3895.78 MB
Epoch 194/260 | Loss: 0.4810 | Val Acc: 67.72% | Peak VRAM: 3895.78 MB
Epoch 195/260 | Loss: 0.4777 | Val Acc: 68.83% | Peak VRAM: 3895.78 MB
Epoch 196/260 | Loss: 0.4757 | Val Acc: 66.56% | Peak VRAM: 3895.78 MB
Epoch 197/260 | Loss: 0.4748 | Val Acc: 66.37% | Peak VRAM: 3895.78 MB
Epoch 198/260 | Loss: 0.4653 | Val Acc: 67.63% | Peak VRAM: 3895.78 MB
Epoch 199/260 | Loss: 0.4667 | Val Acc: 68.09% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 200

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 200/260

============================== PDT Pruning Report: Epoch 200 ==============================
 [*] Pruned this step: 2447 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  203/ 256 |    20.7% | Hessian: 0.073087
 Group  2 |  203/ 256 |    20.7% | Hessian: 0.073087
 Group  3 |  203/ 256 |    20.7% | Hessian: 0.073087
 Group  4 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group  5 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group  6 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group  7 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group  8 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group  9 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group 10 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group 11 |  471/ 512 |     8.0% | Hessian: 0.076477
 Group 12 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 13 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 14 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 15 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 16 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 17 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 18 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 19 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 20 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 21 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 22 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 23 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 24 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 25 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 26 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 27 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 28 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 29 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 30 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 31 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 32 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 33 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 34 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 35 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 36 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 37 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 38 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 39 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 40 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 41 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 42 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 43 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 44 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 45 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 46 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 47 |  510/1024 |    50.2% | Hessian: 0.047819
 Group 48 |  810/2048 |    60.4% | Hessian: 0.017692
 Group 49 |  810/2048 |    60.4% | Hessian: 0.017692
 Group 50 |  810/2048 |    60.4% | Hessian: 0.017692

[Scientific Metrics] 🟢 Size: 191.28MB | 🔵 Sparsity: 13.83% | 🟡 Speedup: 1.16x
=========================================================================================


[Scientific Metrics - Epoch 200]
 🟢 Model Size: 221.98 MB -> 191.28 MB
 🔵 Sparsity: 31.32 %
 🟡 Speedup: 1.16x
💾 Checkpoint saved: resnet152_pdt_ep200_sp31.32.pth
Epoch 200/260 | Loss: 0.4831 | Val Acc: 68.29% | Peak VRAM: 15875.49 MB
Epoch 201/260 | Loss: 0.4827 | Val Acc: 69.34% | Peak VRAM: 3895.78 MB
Epoch 202/260 | Loss: 0.4718 | Val Acc: 68.93% | Peak VRAM: 3895.78 MB
Epoch 203/260 | Loss: 0.4721 | Val Acc: 68.55% | Peak VRAM: 3895.78 MB
Epoch 204/260 | Loss: 0.4786 | Val Acc: 66.74% | Peak VRAM: 3895.78 MB
Epoch 205/260 | Loss: 0.4745 | Val Acc: 68.57% | Peak VRAM: 3895.78 MB
Epoch 206/260 | Loss: 0.4759 | Val Acc: 68.14% | Peak VRAM: 3895.78 MB
Epoch 207/260 | Loss: 0.4715 | Val Acc: 67.62% | Peak VRAM: 3895.78 MB
Epoch 208/260 | Loss: 0.4735 | Val Acc: 68.00% | Peak VRAM: 3895.78 MB
Epoch 209/260 | Loss: 0.4662 | Val Acc: 66.92% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 210

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 210/260

============================== PDT Pruning Report: Epoch 210 ==============================
 [*] Pruned this step: 5115 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  203/ 256 |    20.7% | Hessian: 0.054783
 Group  2 |  203/ 256 |    20.7% | Hessian: 0.054783
 Group  3 |  203/ 256 |    20.7% | Hessian: 0.054783
 Group  4 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group  5 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group  6 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group  7 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group  8 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group  9 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group 10 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group 11 |  466/ 512 |     9.0% | Hessian: 0.084694
 Group 12 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 13 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 14 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 15 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 16 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 17 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 18 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 19 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 20 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 21 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 22 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 23 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 24 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 25 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 26 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 27 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 28 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 29 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 30 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 31 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 32 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 33 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 34 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 35 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 36 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 37 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 38 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 39 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 40 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 41 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 42 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 43 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 44 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 45 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 46 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 47 |  486/1024 |    52.5% | Hessian: 0.023705
 Group 48 |  735/2048 |    64.1% | Hessian: 0.023634
 Group 49 |  735/2048 |    64.1% | Hessian: 0.023634
 Group 50 |  735/2048 |    64.1% | Hessian: 0.023634

[Scientific Metrics] 🟢 Size: 189.78MB | 🔵 Sparsity: 14.51% | 🟡 Speedup: 1.17x
=========================================================================================


[Scientific Metrics - Epoch 210]
 🟢 Model Size: 221.98 MB -> 189.78 MB
 🔵 Sparsity: 32.79 %
 🟡 Speedup: 1.17x
💾 Checkpoint saved: resnet152_pdt_ep210_sp32.79.pth
Epoch 210/260 | Loss: 0.4867 | Val Acc: 66.07% | Peak VRAM: 15875.49 MB
Epoch 211/260 | Loss: 0.4902 | Val Acc: 67.48% | Peak VRAM: 3895.78 MB
Epoch 212/260 | Loss: 0.4818 | Val Acc: 66.14% | Peak VRAM: 3895.78 MB
Epoch 213/260 | Loss: 0.4843 | Val Acc: 69.11% | Peak VRAM: 3895.78 MB
Epoch 214/260 | Loss: 0.4792 | Val Acc: 68.78% | Peak VRAM: 3895.78 MB
Epoch 215/260 | Loss: 0.4754 | Val Acc: 67.73% | Peak VRAM: 3895.78 MB
Epoch 216/260 | Loss: 0.4782 | Val Acc: 67.32% | Peak VRAM: 3895.78 MB
Epoch 217/260 | Loss: 0.4829 | Val Acc: 64.85% | Peak VRAM: 3895.78 MB
Epoch 218/260 | Loss: 0.4699 | Val Acc: 66.06% | Peak VRAM: 3895.78 MB
Epoch 219/260 | Loss: 0.4774 | Val Acc: 66.72% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 220

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 220/260

============================== PDT Pruning Report: Epoch 220 ==============================
 [*] Pruned this step: 5168 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  200/ 256 |    21.9% | Hessian: 0.060560
 Group  2 |  200/ 256 |    21.9% | Hessian: 0.060560
 Group  3 |  200/ 256 |    21.9% | Hessian: 0.060560
 Group  4 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group  5 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group  6 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group  7 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group  8 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group  9 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group 10 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group 11 |  462/ 512 |     9.8% | Hessian: 0.099705
 Group 12 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 13 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 14 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 15 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 16 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 17 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 18 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 19 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 20 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 21 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 22 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 23 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 24 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 25 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 26 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 27 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 28 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 29 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 30 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 31 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 32 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 33 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 34 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 35 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 36 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 37 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 38 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 39 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 40 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 41 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 42 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 43 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 44 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 45 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 46 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 47 |  461/1024 |    55.0% | Hessian: 0.026159
 Group 48 |  609/2048 |    70.3% | Hessian: 0.012029
 Group 49 |  609/2048 |    70.3% | Hessian: 0.012029
 Group 50 |  609/2048 |    70.3% | Hessian: 0.012029

[Scientific Metrics] 🟢 Size: 187.91MB | 🔵 Sparsity: 15.34% | 🟡 Speedup: 1.18x
=========================================================================================


[Scientific Metrics - Epoch 220]
 🟢 Model Size: 221.98 MB -> 187.91 MB
 🔵 Sparsity: 34.49 %
 🟡 Speedup: 1.18x
💾 Checkpoint saved: resnet152_pdt_ep220_sp34.49.pth
Epoch 220/260 | Loss: 0.5003 | Val Acc: 66.87% | Peak VRAM: 15875.49 MB
Epoch 221/260 | Loss: 0.4974 | Val Acc: 67.98% | Peak VRAM: 3895.78 MB
Epoch 222/260 | Loss: 0.4882 | Val Acc: 66.83% | Peak VRAM: 3895.78 MB
Epoch 223/260 | Loss: 0.4933 | Val Acc: 67.85% | Peak VRAM: 3895.78 MB
Epoch 224/260 | Loss: 0.4920 | Val Acc: 67.86% | Peak VRAM: 3895.78 MB
Epoch 225/260 | Loss: 0.4833 | Val Acc: 67.19% | Peak VRAM: 3895.78 MB
Epoch 226/260 | Loss: 0.4837 | Val Acc: 67.50% | Peak VRAM: 3895.78 MB
Epoch 227/260 | Loss: 0.4816 | Val Acc: 67.02% | Peak VRAM: 3895.78 MB
Epoch 228/260 | Loss: 0.4833 | Val Acc: 67.65% | Peak VRAM: 3895.78 MB
Epoch 229/260 | Loss: 0.4755 | Val Acc: 63.25% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 230

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 230/260

============================== PDT Pruning Report: Epoch 230 ==============================
 [*] Pruned this step: 3978 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  197/ 256 |    23.0% | Hessian: 0.093172
 Group  2 |  197/ 256 |    23.0% | Hessian: 0.093172
 Group  3 |  197/ 256 |    23.0% | Hessian: 0.093172
 Group  4 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group  5 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group  6 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group  7 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group  8 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group  9 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group 10 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group 11 |  460/ 512 |    10.2% | Hessian: 0.056408
 Group 12 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 13 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 14 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 15 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 16 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 17 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 18 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 19 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 20 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 21 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 22 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 23 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 24 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 25 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 26 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 27 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 28 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 29 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 30 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 31 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 32 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 33 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 34 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 35 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 36 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 37 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 38 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 39 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 40 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 41 |  436/1024 |    57.4% | Hessian: 0.006131
 Group 42 |  436/1024 |    57.4% | Hessian: 0.006131
