📝 Logging started: resnet152_pdt_20260218_130350.log
✅ CIFAR-100 Data loaded: Train(50000), Val/Test(10000)
Experimental Mode: N/A
Target Model: resnet152 | Dataset: cifar100

[Stage 1] Analyzing Residual Topology for resnet via PyTorch FX...

==================== Final Topology Groups ====================
 Group  1 | Channels:  256 | Layers: layer1.0.conv3 ... (2 layers)
 Group  2 | Channels:  256 | Layers: layer1.0.conv3 ... (3 layers)
 Group  3 | Channels:  256 | Layers: layer1.0.conv3 ... (4 layers)
 Group  4 | Channels:  512 | Layers: layer2.0.conv3 ... (2 layers)
 Group  5 | Channels:  512 | Layers: layer2.0.conv3 ... (3 layers)
 Group  6 | Channels:  512 | Layers: layer2.0.conv3 ... (4 layers)
 Group  7 | Channels:  512 | Layers: layer2.0.conv3 ... (5 layers)
 Group  8 | Channels:  512 | Layers: layer2.0.conv3 ... (6 layers)
 Group  9 | Channels:  512 | Layers: layer2.0.conv3 ... (7 layers)
 Group 10 | Channels:  512 | Layers: layer2.0.conv3 ... (8 layers)
 Group 11 | Channels:  512 | Layers: layer2.0.conv3 ... (9 layers)
 Group 12 | Channels: 1024 | Layers: layer3.0.conv3 ... (2 layers)
 Group 13 | Channels: 1024 | Layers: layer3.0.conv3 ... (3 layers)
 Group 14 | Channels: 1024 | Layers: layer3.0.conv3 ... (4 layers)
 Group 15 | Channels: 1024 | Layers: layer3.0.conv3 ... (5 layers)
 Group 16 | Channels: 1024 | Layers: layer3.0.conv3 ... (6 layers)
 Group 17 | Channels: 1024 | Layers: layer3.0.conv3 ... (7 layers)
 Group 18 | Channels: 1024 | Layers: layer3.0.conv3 ... (8 layers)
 Group 19 | Channels: 1024 | Layers: layer3.0.conv3 ... (9 layers)
 Group 20 | Channels: 1024 | Layers: layer3.0.conv3 ... (10 layers)
 Group 21 | Channels: 1024 | Layers: layer3.0.conv3 ... (11 layers)
 Group 22 | Channels: 1024 | Layers: layer3.0.conv3 ... (12 layers)
 Group 23 | Channels: 1024 | Layers: layer3.0.conv3 ... (13 layers)
 Group 24 | Channels: 1024 | Layers: layer3.0.conv3 ... (14 layers)
 Group 25 | Channels: 1024 | Layers: layer3.0.conv3 ... (15 layers)
 Group 26 | Channels: 1024 | Layers: layer3.0.conv3 ... (16 layers)
 Group 27 | Channels: 1024 | Layers: layer3.0.conv3 ... (17 layers)
 Group 28 | Channels: 1024 | Layers: layer3.0.conv3 ... (18 layers)
 Group 29 | Channels: 1024 | Layers: layer3.0.conv3 ... (19 layers)
 Group 30 | Channels: 1024 | Layers: layer3.0.conv3 ... (20 layers)
 Group 31 | Channels: 1024 | Layers: layer3.0.conv3 ... (21 layers)
 Group 32 | Channels: 1024 | Layers: layer3.0.conv3 ... (22 layers)
 Group 33 | Channels: 1024 | Layers: layer3.0.conv3 ... (23 layers)
 Group 34 | Channels: 1024 | Layers: layer3.0.conv3 ... (24 layers)
 Group 35 | Channels: 1024 | Layers: layer3.0.conv3 ... (25 layers)
 Group 36 | Channels: 1024 | Layers: layer3.0.conv3 ... (26 layers)
 Group 37 | Channels: 1024 | Layers: layer3.0.conv3 ... (27 layers)
 Group 38 | Channels: 1024 | Layers: layer3.0.conv3 ... (28 layers)
 Group 39 | Channels: 1024 | Layers: layer3.0.conv3 ... (29 layers)
 Group 40 | Channels: 1024 | Layers: layer3.0.conv3 ... (30 layers)
 Group 41 | Channels: 1024 | Layers: layer3.0.conv3 ... (31 layers)
 Group 42 | Channels: 1024 | Layers: layer3.0.conv3 ... (32 layers)
 Group 43 | Channels: 1024 | Layers: layer3.0.conv3 ... (33 layers)
 Group 44 | Channels: 1024 | Layers: layer3.0.conv3 ... (34 layers)
 Group 45 | Channels: 1024 | Layers: layer3.0.conv3 ... (35 layers)
 Group 46 | Channels: 1024 | Layers: layer3.0.conv3 ... (36 layers)
 Group 47 | Channels: 1024 | Layers: layer3.0.conv3 ... (37 layers)
 Group 48 | Channels: 2048 | Layers: layer4.0.conv3 ... (2 layers)
 Group 49 | Channels: 2048 | Layers: layer4.0.conv3 ... (3 layers)
 Group 50 | Channels: 2048 | Layers: layer4.0.conv3 ... (4 layers)
===============================================================
[*] Total 50 groups identified.


[Pruner Init] Identified 50 groups for pruning.
[*] Applied Min Survival Guarantee: 10.0%
[System] Initializing PDTPruner (Stable Version)

>>> Strategy: PDT | Total Epochs: 300
>>> Pruning starts at Epoch 40, every 10 epochs.
Epoch 1/300 | Loss: 4.4237 | Val Acc: 7.68% | Peak VRAM: 3895.78 MB
 Group  3 |  208/ 256 |    18.8% | Hessian: 0.095131
 Group  4 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group  5 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group  6 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group  7 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group  8 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group  9 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group 10 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group 11 |  459/ 512 |    10.4% | Hessian: 0.102656
 Group 12 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 13 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 14 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 15 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 16 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 17 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 18 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 19 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 20 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 21 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 22 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 23 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 24 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 25 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 26 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 27 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 28 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 29 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 30 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 31 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 32 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 33 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 34 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 35 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 36 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 37 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 38 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 39 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 40 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 41 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 42 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 43 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 44 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 45 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 46 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 47 |  463/1024 |    54.8% | Hessian: 0.011179
 Group 48 |  363/2048 |    82.3% | Hessian: 0.009065
 Group 49 |  363/2048 |    82.3% | Hessian: 0.009065
 Group 50 |  363/2048 |    82.3% | Hessian: 0.009065

[Scientific Metrics] 🟢 Size: 186.31MB | 🔵 Sparsity: 16.07% | 🟡 Speedup: 1.19x
=========================================================================================


[Scientific Metrics - Epoch 170]
 🟢 Model Size: 221.98 MB -> 186.31 MB
 🔵 Sparsity: 34.87 %
 🟡 Speedup: 1.19x
💾 Checkpoint saved: resnet152_pdt_ep170_sp34.87.pth
Epoch 170/300 | Loss: 0.5273 | Val Acc: 67.72% | Peak VRAM: 15875.49 MB
Epoch 171/300 | Loss: 0.5222 | Val Acc: 68.35% | Peak VRAM: 3895.78 MB
Epoch 172/300 | Loss: 0.5169 | Val Acc: 64.99% | Peak VRAM: 3895.78 MB
Epoch 173/300 | Loss: 0.5107 | Val Acc: 70.03% | Peak VRAM: 3895.78 MB
Epoch 174/300 | Loss: 0.5047 | Val Acc: 68.64% | Peak VRAM: 3895.78 MB
Epoch 175/300 | Loss: 0.5076 | Val Acc: 69.02% | Peak VRAM: 3895.78 MB
Epoch 176/300 | Loss: 0.5060 | Val Acc: 67.35% | Peak VRAM: 3895.78 MB
Epoch 177/300 | Loss: 0.5017 | Val Acc: 66.51% | Peak VRAM: 3895.78 MB
Epoch 178/300 | Loss: 0.4965 | Val Acc: 68.30% | Peak VRAM: 3895.78 MB
Epoch 179/300 | Loss: 0.4948 | Val Acc: 68.25% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 180

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 180/300

============================== PDT Pruning Report: Epoch 180 ==============================
 [*] Pruned this step: 5735 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  207/ 256 |    19.1% | Hessian: 0.076601
 Group  2 |  207/ 256 |    19.1% | Hessian: 0.076601
 Group  3 |  207/ 256 |    19.1% | Hessian: 0.076601
 Group  4 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group  5 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group  6 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group  7 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group  8 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group  9 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group 10 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group 11 |  453/ 512 |    11.5% | Hessian: 0.077920
 Group 12 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 13 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 14 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 15 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 16 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 17 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 18 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 19 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 20 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 21 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 22 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 23 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 24 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 25 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 26 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 27 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 28 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 29 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 30 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 31 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 32 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 33 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 34 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 35 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 36 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 37 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 38 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 39 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 40 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 41 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 42 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 43 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 44 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 45 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 46 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 47 |  436/1024 |    57.4% | Hessian: 0.007916
 Group 48 |  263/2048 |    87.2% | Hessian: 0.012217
 Group 49 |  263/2048 |    87.2% | Hessian: 0.012217
 Group 50 |  263/2048 |    87.2% | Hessian: 0.012217

[Scientific Metrics] 🟢 Size: 184.74MB | 🔵 Sparsity: 16.77% | 🟡 Speedup: 1.20x
=========================================================================================


[Scientific Metrics - Epoch 180]
 🟢 Model Size: 221.98 MB -> 184.74 MB
 🔵 Sparsity: 36.44 %
 🟡 Speedup: 1.20x
💾 Checkpoint saved: resnet152_pdt_ep180_sp36.44.pth
Epoch 180/300 | Loss: 0.5393 | Val Acc: 64.35% | Peak VRAM: 15875.49 MB
Epoch 181/300 | Loss: 0.5213 | Val Acc: 66.65% | Peak VRAM: 3895.78 MB
Epoch 182/300 | Loss: 0.5239 | Val Acc: 67.61% | Peak VRAM: 3895.78 MB
Epoch 183/300 | Loss: 0.5206 | Val Acc: 68.52% | Peak VRAM: 3895.78 MB
Epoch 184/300 | Loss: 0.5094 | Val Acc: 66.31% | Peak VRAM: 3895.78 MB
Epoch 185/300 | Loss: 0.5090 | Val Acc: 67.33% | Peak VRAM: 3895.78 MB
Epoch 186/300 | Loss: 0.5178 | Val Acc: 69.52% | Peak VRAM: 3895.78 MB
Epoch 187/300 | Loss: 0.5095 | Val Acc: 66.63% | Peak VRAM: 3895.78 MB
Epoch 188/300 | Loss: 0.5018 | Val Acc: 66.62% | Peak VRAM: 3895.78 MB
Epoch 189/300 | Loss: 0.5070 | Val Acc: 68.51% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 190

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 190/300

============================== PDT Pruning Report: Epoch 190 ==============================
 [*] Pruned this step: 7308 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  206/ 256 |    19.5% | Hessian: 0.038708
 Group  2 |  206/ 256 |    19.5% | Hessian: 0.038708
 Group  3 |  206/ 256 |    19.5% | Hessian: 0.038708
 Group  4 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group  5 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group  6 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group  7 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group  8 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group  9 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group 10 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group 11 |  449/ 512 |    12.3% | Hessian: 0.056896
 Group 12 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 13 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 14 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 15 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 16 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 17 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 18 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 19 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 20 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 21 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 22 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 23 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 24 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 25 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 26 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 27 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 28 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 29 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 30 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 31 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 32 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 33 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 34 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 35 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 36 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 37 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 38 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 39 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 40 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 41 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 42 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 43 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 44 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 45 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 46 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 47 |  403/1024 |    60.6% | Hessian: 0.013645
 Group 48 |   58/2048 |    97.2% | Hessian: 0.003323
 Group 49 |   58/2048 |    97.2% | Hessian: 0.003323
 Group 50 |   58/2048 |    97.2% | Hessian: 0.003323

[Scientific Metrics] 🟢 Size: 182.29MB | 🔵 Sparsity: 17.88% | 🟡 Speedup: 1.22x
=========================================================================================


[Scientific Metrics - Epoch 190]
 🟢 Model Size: 221.98 MB -> 182.29 MB
 🔵 Sparsity: 38.62 %
 🟡 Speedup: 1.22x
💾 Checkpoint saved: resnet152_pdt_ep190_sp38.62.pth
Epoch 190/300 | Loss: 0.6773 | Val Acc: 65.29% | Peak VRAM: 15875.49 MB
Epoch 191/300 | Loss: 0.6158 | Val Acc: 63.65% | Peak VRAM: 3895.78 MB
Epoch 192/300 | Loss: 0.6073 | Val Acc: 65.68% | Peak VRAM: 3895.78 MB
Epoch 193/300 | Loss: 0.5880 | Val Acc: 67.72% | Peak VRAM: 3895.78 MB
Epoch 194/300 | Loss: 0.5856 | Val Acc: 64.52% | Peak VRAM: 3895.78 MB
Epoch 195/300 | Loss: 0.5709 | Val Acc: 66.27% | Peak VRAM: 3895.78 MB
Epoch 196/300 | Loss: 0.5668 | Val Acc: 66.08% | Peak VRAM: 3895.78 MB
Epoch 197/300 | Loss: 0.5555 | Val Acc: 66.79% | Peak VRAM: 3895.78 MB
Epoch 198/300 | Loss: 0.5563 | Val Acc: 64.22% | Peak VRAM: 3895.78 MB
Epoch 199/300 | Loss: 0.5561 | Val Acc: 68.40% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 200

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 200/300

============================== PDT Pruning Report: Epoch 200 ==============================
 [*] Pruned this step: 6521 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  200/ 256 |    21.9% | Hessian: 0.088968
 Group  2 |  200/ 256 |    21.9% | Hessian: 0.088968
 Group  3 |  200/ 256 |    21.9% | Hessian: 0.088968
 Group  4 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group  5 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group  6 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group  7 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group  8 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group  9 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group 10 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group 11 |  447/ 512 |    12.7% | Hessian: 0.075392
 Group 12 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 13 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 14 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 15 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 16 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 17 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 18 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 19 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 20 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 21 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 22 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 23 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 24 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 25 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 26 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 27 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 28 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 29 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 30 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 31 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 32 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 33 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 34 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 35 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 36 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 37 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 38 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 39 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 40 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 41 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 42 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 43 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 44 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 45 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 46 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 47 |  372/1024 |    63.7% | Hessian: 0.009761
 Group 48 |   16/2048 |    99.2% | Hessian: 0.017853
 Group 49 |   16/2048 |    99.2% | Hessian: 0.017853
 Group 50 |   16/2048 |    99.2% | Hessian: 0.017853

[Scientific Metrics] 🟢 Size: 180.84MB | 🔵 Sparsity: 18.53% | 🟡 Speedup: 1.23x
=========================================================================================


[Scientific Metrics - Epoch 200]
 🟢 Model Size: 221.98 MB -> 180.84 MB
 🔵 Sparsity: 40.30 %
 🟡 Speedup: 1.23x
💾 Checkpoint saved: resnet152_pdt_ep200_sp40.30.pth
Epoch 200/300 | Loss: 0.9020 | Val Acc: 62.44% | Peak VRAM: 15875.49 MB
Epoch 201/300 | Loss: 0.7781 | Val Acc: 65.15% | Peak VRAM: 3895.78 MB
Epoch 202/300 | Loss: 0.7389 | Val Acc: 63.56% | Peak VRAM: 3895.78 MB
Epoch 203/300 | Loss: 0.7425 | Val Acc: 66.25% | Peak VRAM: 3895.78 MB
Epoch 204/300 | Loss: 0.7169 | Val Acc: 65.73% | Peak VRAM: 3895.78 MB
Epoch 205/300 | Loss: 0.7117 | Val Acc: 65.86% | Peak VRAM: 3895.78 MB
Epoch 206/300 | Loss: 0.6964 | Val Acc: 66.37% | Peak VRAM: 3895.78 MB
Epoch 207/300 | Loss: 0.7034 | Val Acc: 67.00% | Peak VRAM: 3895.78 MB
Epoch 208/300 | Loss: 0.6811 | Val Acc: 66.71% | Peak VRAM: 3895.78 MB
Epoch 209/300 | Loss: 0.6712 | Val Acc: 65.00% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 210

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 210/300

============================== PDT Pruning Report: Epoch 210 ==============================
 [*] Pruned this step: 7830 units | VRAM: 4144.6MB -> 4144.6MB
 Group  1 |  200/ 256 |    21.9% | Hessian: 0.064862
 Group  2 |  200/ 256 |    21.9% | Hessian: 0.064862
 Group  3 |  200/ 256 |    21.9% | Hessian: 0.064862
 Group  4 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group  5 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group  6 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group  7 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group  8 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group  9 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group 10 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group 11 |  445/ 512 |    13.1% | Hessian: 0.105950
 Group 12 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 13 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 14 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 15 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 16 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 17 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 18 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 19 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 20 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 21 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 22 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 23 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 24 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 25 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 26 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 27 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 28 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 29 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 30 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 31 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 32 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 33 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 34 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 35 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 36 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 37 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 38 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 39 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 40 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 41 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 42 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 43 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 44 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 45 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 46 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 47 |  306/1024 |    70.1% | Hessian: 0.004214
 Group 48 |    0/2048 |   100.0% | Hessian: 0.010080
 Group 49 |    0/2048 |   100.0% | Hessian: 0.010080
 Group 50 |    0/2048 |   100.0% | Hessian: 0.010080

[Scientific Metrics] 🟢 Size: 179.07MB | 🔵 Sparsity: 19.33% | 🟡 Speedup: 1.24x
=========================================================================================


[Scientific Metrics - Epoch 210]
 🟢 Model Size: 221.98 MB -> 179.07 MB
 🔵 Sparsity: 42.49 %
 🟡 Speedup: 1.24x
💾 Checkpoint saved: resnet152_pdt_ep210_sp42.49.pth
Epoch 210/300 | Loss: 4.6255 | Val Acc: 1.00% | Peak VRAM: 15875.49 MB
Epoch 211/300 | Loss: 4.6114 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 212/300 | Loss: 4.6103 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 213/300 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 214/300 | Loss: 4.6100 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 215/300 | Loss: 4.6101 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 216/300 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 217/300 | Loss: 4.6099 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 218/300 | Loss: 4.6102 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB
Epoch 219/300 | Loss: 4.6098 | Val Acc: 1.00% | Peak VRAM: 3895.78 MB

[DEBUG] >>> PRUNING @ Epoch 220

[DEBUG] !!! PRUNING TRIGGERED !!! Epoch 220/300

============================== PDT Pruning Report: Epoch 220 ==============================
